trial_id,edge_count,component_count,component_sizes_sorted_desc,largest_component_size,triangle_count,connected_triple_count,closed_triple_count,open_wedge_count,global_closure_ratio,semantic_within_block_edge_count,semantic_cross_block_edge_count,all_edges_within_semantic_blocks,all_components_are_cliques,component_sizes_match_observed_pattern,complete_disjoint_clique_blocks_confirmed,matches_exact_semantic_block_edge_set
9151,161,1,42,42,71,1176,213,963,0.18112244897959184,23,138,false,false,false,false,false
9152,161,1,42,42,76,1163,228,935,0.19604471195184867,29,132,false,false,false,false,false
9153,161,1,42,42,84,1188,252,936,0.21212121212121213,34,127,false,false,false,false,false
9154,161,1,42,42,71,1202,213,989,0.1772046589018303,28,133,false,false,false,false,false
9155,161,1,42,42,68,1187,204,983,0.17186183656276327,30,131,false,false,false,false,false
9156,161,1,42,42,84,1213,252,961,0.20774938169826876,29,132,false,false,false,false,false
9157,161,1,42,42,83,1225,249,976,0.20326530612244897,33,128,false,false,false,false,false
9158,161,1,42,42,74,1223,222,1001,0.18152085036794766,28,133,false,false,false,false,false
9159,161,1,42,42,65,1158,195,963,0.16839378238341968,34,127,false,false,false,false,false
9160,161,1,42,42,75,1216,225,991,0.18503289473684212,29,132,false,false,false,false,false
9161,161,1,42,42,77,1187,231,956,0.1946082561078349,29,132,false,false,false,false,false
9162,161,1,42,42,63,1165,189,976,0.16223175965665235,31,130,false,false,false,false,false
9163,161,1,42,42,62,1149,186,963,0.1618798955613577,35,126,false,false,false,false,false
9164,161,1,42,42,83,1225,249,976,0.20326530612244897,28,133,false,false,false,false,false
9165,161,1,42,42,78,1219,234,985,0.19196062346185397,27,134,false,false,false,false,false
9166,161,1,42,42,64,1245,192,1053,0.15421686746987953,29,132,false,false,false,false,false
9167,161,1,42,42,72,1152,216,936,0.1875,27,134,false,false,false,false,false
9168,161,1,42,42,75,1217,225,992,0.1848808545603944,27,134,false,false,false,false,false
9169,161,1,42,42,81,1182,243,939,0.20558375634517767,29,132,false,false,false,false,false
9170,161,1,42,42,75,1168,225,943,0.19263698630136986,31,130,false,false,false,false,false
9171,161,1,42,42,71,1199,213,986,0.17764804003336113,26,135,false,false,false,false,false
9172,161,1,42,42,70,1189,210,979,0.17661900756938603,27,134,false,false,false,false,false
9173,161,1,42,42,66,1203,198,1005,0.16458852867830423,35,126,false,false,false,false,false
9174,161,1,42,42,82,1195,246,949,0.20585774058577405,31,130,false,false,false,false,false
9175,161,1,42,42,84,1216,252,964,0.20723684210526316,20,141,false,false,false,false,false
9176,161,1,42,42,70,1197,210,987,0.17543859649122806,41,120,false,false,false,false,false
9177,161,1,42,42,88,1221,264,957,0.21621621621621623,31,130,false,false,false,false,false
9178,161,1,42,42,65,1165,195,970,0.16738197424892703,31,130,false,false,false,false,false
9179,161,1,42,42,71,1157,213,944,0.18409680207433016,29,132,false,false,false,false,false
9180,161,1,42,42,88,1269,264,1005,0.20803782505910165,36,125,false,false,false,false,false
9181,161,1,42,42,83,1210,249,961,0.20578512396694215,34,127,false,false,false,false,false
9182,161,1,42,42,72,1207,216,991,0.17895608947804473,28,133,false,false,false,false,false
9183,161,1,42,42,78,1217,234,983,0.1922760887428102,32,129,false,false,false,false,false
9184,161,1,42,42,84,1267,252,1015,0.19889502762430938,25,136,false,false,false,false,false
9185,161,1,42,42,60,1166,180,986,0.15437392795883362,24,137,false,false,false,false,false
9186,161,1,42,42,68,1220,204,1016,0.16721311475409836,30,131,false,false,false,false,false
9187,161,1,42,42,83,1188,249,939,0.20959595959595959,21,140,false,false,false,false,false
9188,161,1,42,42,78,1205,234,971,0.1941908713692946,26,135,false,false,false,false,false
9189,161,1,42,42,79,1212,237,975,0.19554455445544555,25,136,false,false,false,false,false
9190,161,1,42,42,57,1187,171,1016,0.14406065711878685,34,127,false,false,false,false,false
9191,161,1,42,42,74,1172,222,950,0.189419795221843,38,123,false,false,false,false,false
9192,161,1,42,42,58,1161,174,987,0.14987080103359174,32,129,false,false,false,false,false
9193,161,1,42,42,71,1180,213,967,0.1805084745762712,28,133,false,false,false,false,false
9194,161,1,42,42,93,1211,279,932,0.23038810900082576,28,133,false,false,false,false,false
9195,161,1,42,42,67,1204,201,1003,0.1669435215946844,29,132,false,false,false,false,false
9196,161,1,42,42,68,1163,204,959,0.17540842648323302,39,122,false,false,false,false,false
9197,161,1,42,42,83,1193,249,944,0.20871751886001677,30,131,false,false,false,false,false
9198,161,1,42,42,63,1204,189,1015,0.1569767441860465,31,130,false,false,false,false,false
9199,161,1,42,42,66,1180,198,982,0.16779661016949152,28,133,false,false,false,false,false
9200,161,1,42,42,82,1201,246,955,0.2048293089092423,28,133,false,false,false,false,false
9201,161,1,42,42,67,1178,201,977,0.17062818336162988,28,133,false,false,false,false,false
9202,161,1,42,42,75,1196,225,971,0.18812709030100336,34,127,false,false,false,false,false
9203,161,1,42,42,84,1218,252,966,0.20689655172413793,32,129,false,false,false,false,false
9204,161,1,42,42,76,1227,228,999,0.18581907090464547,27,134,false,false,false,false,false
9205,161,1,42,42,73,1177,219,958,0.1860662701784197,27,134,false,false,false,false,false
9206,161,1,42,42,84,1222,252,970,0.20621931260229132,33,128,false,false,false,false,false
9207,161,1,42,42,68,1219,204,1015,0.16735028712059064,29,132,false,false,false,false,false
9208,161,1,42,42,77,1184,231,953,0.19510135135135134,33,128,false,false,false,false,false
9209,161,1,42,42,68,1194,204,990,0.1708542713567839,30,131,false,false,false,false,false
9210,161,1,42,42,75,1188,225,963,0.1893939393939394,33,128,false,false,false,false,false
9211,161,1,42,42,71,1173,213,960,0.1815856777493606,27,134,false,false,false,false,false
9212,161,1,42,42,72,1191,216,975,0.181360201511335,22,139,false,false,false,false,false
9213,161,1,42,42,79,1200,237,963,0.1975,32,129,false,false,false,false,false
9214,161,1,42,42,93,1222,279,943,0.22831423895253683,22,139,false,false,false,false,false
9215,161,1,42,42,69,1168,207,961,0.17722602739726026,29,132,false,false,false,false,false
9216,161,1,42,42,73,1190,219,971,0.18403361344537816,39,122,false,false,false,false,false
9217,161,1,42,42,64,1161,192,969,0.165374677002584,34,127,false,false,false,false,false
9218,161,1,42,42,70,1184,210,974,0.17736486486486486,38,123,false,false,false,false,false
9219,161,1,42,42,75,1187,225,962,0.18955349620893008,27,134,false,false,false,false,false
9220,161,1,42,42,79,1184,237,947,0.20016891891891891,32,129,false,false,false,false,false
9221,161,1,42,42,71,1183,213,970,0.18005071851225699,35,126,false,false,false,false,false
9222,161,1,42,42,59,1198,177,1021,0.14774624373956594,27,134,false,false,false,false,false
9223,161,1,42,42,65,1155,195,960,0.16883116883116883,33,128,false,false,false,false,false
9224,161,1,42,42,73,1152,219,933,0.19010416666666666,31,130,false,false,false,false,false
9225,161,1,42,42,79,1201,237,964,0.19733555370524564,29,132,false,false,false,false,false
9226,161,1,42,42,70,1172,210,962,0.17918088737201365,28,133,false,false,false,false,false
9227,161,1,42,42,83,1229,249,980,0.20260374288039057,30,131,false,false,false,false,false
9228,161,1,42,42,66,1208,198,1010,0.16390728476821192,29,132,false,false,false,false,false
9229,161,1,42,42,86,1227,258,969,0.21026894865525672,26,135,false,false,false,false,false
9230,161,1,42,42,81,1186,243,943,0.20489038785834737,43,118,false,false,false,false,false
9231,161,1,42,42,76,1201,228,973,0.18984179850124897,32,129,false,false,false,false,false
9232,161,1,42,42,81,1197,243,954,0.20300751879699247,32,129,false,false,false,false,false
9233,161,1,42,42,85,1251,255,996,0.2038369304556355,28,133,false,false,false,false,false
9234,161,1,42,42,73,1189,219,970,0.184188393608074,22,139,false,false,false,false,false
9235,161,1,42,42,56,1160,168,992,0.14482758620689656,24,137,false,false,false,false,false
9236,161,1,42,42,66,1183,198,985,0.16737109044801352,32,129,false,false,false,false,false
9237,161,1,42,42,74,1140,222,918,0.19473684210526315,26,135,false,false,false,false,false
9238,161,1,42,42,77,1203,231,972,0.19201995012468828,31,130,false,false,false,false,false
9239,161,1,42,42,72,1178,216,962,0.1833616298811545,27,134,false,false,false,false,false
9240,161,1,42,42,68,1164,204,960,0.17525773195876287,30,131,false,false,false,false,false
9241,161,1,42,42,80,1193,240,953,0.20117351215423301,39,122,false,false,false,false,false
9242,161,1,42,42,68,1177,204,973,0.17332200509770604,31,130,false,false,false,false,false
9243,161,1,42,42,79,1172,237,935,0.2022184300341297,24,137,false,false,false,false,false
9244,161,1,42,42,77,1269,231,1038,0.18203309692671396,27,134,false,false,false,false,false
9245,161,1,42,42,79,1195,237,958,0.198326359832636,32,129,false,false,false,false,false
9246,161,1,42,42,71,1192,213,979,0.17869127516778524,26,135,false,false,false,false,false
9247,161,1,42,42,84,1211,252,959,0.20809248554913296,31,130,false,false,false,false,false
9248,161,1,42,42,70,1174,210,964,0.1788756388415673,39,122,false,false,false,false,false
9249,161,1,42,42,67,1133,201,932,0.17740511915269197,27,134,false,false,false,false,false
9250,161,1,42,42,72,1214,216,998,0.17792421746293247,24,137,false,false,false,false,false
9251,161,1,42,42,66,1173,198,975,0.16879795396419436,36,125,false,false,false,false,false
9252,161,1,42,42,83,1230,249,981,0.20243902439024392,23,138,false,false,false,false,false
9253,161,1,42,42,72,1210,216,994,0.17851239669421487,25,136,false,false,false,false,false
9254,161,1,42,42,56,1135,168,967,0.14801762114537445,28,133,false,false,false,false,false
9255,161,1,42,42,77,1204,231,973,0.19186046511627908,30,131,false,false,false,false,false
9256,161,1,42,42,86,1262,258,1004,0.20443740095087162,29,132,false,false,false,false,false
9257,161,1,42,42,69,1201,207,994,0.1723563696919234,29,132,false,false,false,false,false
9258,161,1,42,42,57,1176,171,1005,0.14540816326530612,32,129,false,false,false,false,false
9259,161,1,42,42,73,1202,219,983,0.1821963394342762,27,134,false,false,false,false,false
9260,161,1,42,42,95,1266,285,981,0.22511848341232227,26,135,false,false,false,false,false
9261,161,1,42,42,57,1171,171,1000,0.14602903501280956,24,137,false,false,false,false,false
9262,161,1,42,42,91,1241,273,968,0.2199838839645447,34,127,false,false,false,false,false
9263,161,1,42,42,84,1227,252,975,0.20537897310513448,30,131,false,false,false,false,false
9264,161,1,42,42,90,1217,270,947,0.2218570254724733,30,131,false,false,false,false,false
9265,161,1,42,42,80,1234,240,994,0.19448946515397084,26,135,false,false,false,false,false
9266,161,1,42,42,71,1159,213,946,0.18377911993097498,28,133,false,false,false,false,false
9267,161,1,42,42,85,1251,255,996,0.2038369304556355,30,131,false,false,false,false,false
9268,161,1,42,42,65,1182,195,987,0.1649746192893401,36,125,false,false,false,false,false
9269,161,1,42,42,92,1229,276,953,0.22457282343368593,30,131,false,false,false,false,false
9270,161,1,42,42,75,1178,225,953,0.19100169779286927,35,126,false,false,false,false,false
9271,161,1,42,42,79,1237,237,1000,0.1915925626515764,28,133,false,false,false,false,false
9272,161,1,42,42,62,1176,186,990,0.15816326530612246,39,122,false,false,false,false,false
9273,161,1,42,42,72,1150,216,934,0.18782608695652173,38,123,false,false,false,false,false
9274,161,1,42,42,61,1150,183,967,0.1591304347826087,25,136,false,false,false,false,false
9275,161,1,42,42,72,1190,216,974,0.1815126050420168,36,125,false,false,false,false,false
9276,161,1,42,42,78,1228,234,994,0.19055374592833876,29,132,false,false,false,false,false
9277,161,1,42,42,73,1197,219,978,0.18295739348370926,27,134,false,false,false,false,false
9278,161,1,42,42,83,1243,249,994,0.2003218020917136,27,134,false,false,false,false,false
9279,161,1,42,42,72,1171,216,955,0.18445772843723313,23,138,false,false,false,false,false
9280,161,1,42,42,60,1153,180,973,0.15611448395490027,37,124,false,false,false,false,false
9281,161,1,42,42,83,1254,249,1005,0.19856459330143542,19,142,false,false,false,false,false
9282,161,1,42,42,72,1174,216,958,0.1839863713798978,32,129,false,false,false,false,false
9283,161,1,42,42,65,1198,195,1003,0.16277128547579298,37,124,false,false,false,false,false
9284,161,1,42,42,78,1231,234,997,0.190089358245329,31,130,false,false,false,false,false
9285,161,1,42,42,68,1190,204,986,0.17142857142857143,23,138,false,false,false,false,false
9286,161,1,42,42,83,1226,249,977,0.2030995106035889,35,126,false,false,false,false,false
9287,161,1,42,42,70,1194,210,984,0.17587939698492464,33,128,false,false,false,false,false
9288,161,1,42,42,63,1162,189,973,0.16265060240963855,24,137,false,false,false,false,false
9289,161,1,42,42,71,1195,213,982,0.17824267782426778,30,131,false,false,false,false,false
9290,161,1,42,42,70,1206,210,996,0.17412935323383086,27,134,false,false,false,false,false
9291,161,1,42,42,74,1232,222,1010,0.18019480519480519,30,131,false,false,false,false,false
9292,161,1,42,42,78,1190,234,956,0.19663865546218487,22,139,false,false,false,false,false
9293,161,1,42,42,72,1174,216,958,0.1839863713798978,28,133,false,false,false,false,false
9294,161,1,42,42,73,1174,219,955,0.18654173764906304,33,128,false,false,false,false,false
9295,161,1,42,42,73,1194,219,975,0.18341708542713567,28,133,false,false,false,false,false
9296,161,1,42,42,61,1179,183,996,0.15521628498727735,30,131,false,false,false,false,false
9297,161,1,42,42,84,1199,252,947,0.21017514595496248,30,131,false,false,false,false,false
9298,161,1,42,42,70,1200,210,990,0.175,30,131,false,false,false,false,false
9299,161,1,42,42,66,1166,198,968,0.16981132075471697,27,134,false,false,false,false,false
9300,161,1,42,42,94,1265,282,983,0.22292490118577074,32,129,false,false,false,false,false
9301,161,1,42,42,74,1154,222,932,0.1923743500866551,35,126,false,false,false,false,false
9302,161,1,42,42,85,1223,255,968,0.20850367947669665,31,130,false,false,false,false,false
9303,161,1,42,42,72,1179,216,963,0.183206106870229,33,128,false,false,false,false,false
9304,161,1,42,42,65,1176,195,981,0.16581632653061223,33,128,false,false,false,false,false
9305,161,1,42,42,75,1189,225,964,0.18923465096719932,33,128,false,false,false,false,false
9306,161,1,42,42,74,1204,222,982,0.18438538205980065,31,130,false,false,false,false,false
9307,161,1,42,42,77,1215,231,984,0.19012345679012346,39,122,false,false,false,false,false
9308,161,1,42,42,78,1204,234,970,0.19435215946843853,23,138,false,false,false,false,false
9309,161,1,42,42,69,1183,207,976,0.1749788672865596,35,126,false,false,false,false,false
9310,161,1,42,42,71,1193,213,980,0.1785414920368818,39,122,false,false,false,false,false
9311,161,1,42,42,70,1186,210,976,0.17706576728499157,27,134,false,false,false,false,false
9312,161,1,42,42,77,1146,231,915,0.20157068062827224,27,134,false,false,false,false,false
9313,161,1,42,42,81,1190,243,947,0.2042016806722689,24,137,false,false,false,false,false
9314,161,1,42,42,80,1217,240,977,0.1972062448644207,35,126,false,false,false,false,false
9315,161,1,42,42,71,1198,213,985,0.17779632721202004,23,138,false,false,false,false,false
9316,161,1,42,42,74,1251,222,1029,0.1774580335731415,30,131,false,false,false,false,false
9317,161,1,42,42,87,1189,261,928,0.21951219512195122,31,130,false,false,false,false,false
9318,161,1,42,42,72,1160,216,944,0.18620689655172415,29,132,false,false,false,false,false
9319,161,1,42,42,74,1175,222,953,0.18893617021276596,23,138,false,false,false,false,false
9320,161,1,42,42,87,1227,261,966,0.21271393643031786,28,133,false,false,false,false,false
9321,161,1,42,42,78,1218,234,984,0.1921182266009852,28,133,false,false,false,false,false
9322,161,1,42,42,57,1136,171,965,0.1505281690140845,28,133,false,false,false,false,false
9323,161,1,42,42,66,1182,198,984,0.16751269035532995,28,133,false,false,false,false,false
9324,161,1,42,42,75,1231,225,1006,0.1827782290820471,32,129,false,false,false,false,false
9325,161,1,42,42,87,1247,261,986,0.20930232558139536,34,127,false,false,false,false,false
9326,161,1,42,42,70,1190,210,980,0.17647058823529413,41,120,false,false,false,false,false
9327,161,1,42,42,76,1173,228,945,0.19437340153452684,32,129,false,false,false,false,false
9328,161,1,42,42,66,1218,198,1020,0.1625615763546798,33,128,false,false,false,false,false
9329,161,1,42,42,66,1159,198,961,0.17083692838654013,36,125,false,false,false,false,false
9330,161,1,42,42,78,1198,234,964,0.19532554257095158,30,131,false,false,false,false,false
9331,161,1,42,42,63,1168,189,979,0.1618150684931507,31,130,false,false,false,false,false
9332,161,1,42,42,68,1195,204,991,0.1707112970711297,28,133,false,false,false,false,false
9333,161,1,42,42,85,1248,255,993,0.20432692307692307,28,133,false,false,false,false,false
9334,161,1,42,42,82,1236,246,990,0.19902912621359223,25,136,false,false,false,false,false
9335,161,1,42,42,74,1218,222,996,0.18226600985221675,28,133,false,false,false,false,false
9336,161,1,42,42,67,1225,201,1024,0.16408163265306122,31,130,false,false,false,false,false
9337,161,1,42,42,76,1175,228,947,0.19404255319148936,26,135,false,false,false,false,false
9338,161,1,42,42,93,1184,279,905,0.23564189189189189,36,125,false,false,false,false,false
9339,161,1,42,42,86,1247,258,989,0.20689655172413793,43,118,false,false,false,false,false
9340,161,1,42,42,66,1201,198,1003,0.16486261448792672,27,134,false,false,false,false,false
9341,161,1,42,42,71,1185,213,972,0.17974683544303796,37,124,false,false,false,false,false
9342,161,1,42,42,82,1231,246,985,0.19983753046303818,40,121,false,false,false,false,false
9343,161,1,42,42,74,1172,222,950,0.189419795221843,21,140,false,false,false,false,false
9344,161,1,42,42,81,1221,243,978,0.19901719901719903,25,136,false,false,false,false,false
9345,161,1,42,42,71,1176,213,963,0.18112244897959184,26,135,false,false,false,false,false
9346,161,1,42,42,71,1178,213,965,0.1808149405772496,23,138,false,false,false,false,false
9347,161,1,42,42,69,1195,207,988,0.17322175732217573,25,136,false,false,false,false,false
9348,161,1,42,42,75,1177,225,952,0.1911639762107052,29,132,false,false,false,false,false
9349,161,1,42,42,74,1194,222,972,0.18592964824120603,22,139,false,false,false,false,false
9350,161,1,42,42,70,1181,210,971,0.17781541066892464,25,136,false,false,false,false,false
9351,161,1,42,42,74,1218,222,996,0.18226600985221675,27,134,false,false,false,false,false
9352,161,1,42,42,70,1169,210,959,0.17964071856287425,23,138,false,false,false,false,false
9353,161,1,42,42,89,1211,267,944,0.22047894302229562,37,124,false,false,false,false,false
9354,161,1,42,42,68,1198,204,994,0.17028380634390652,33,128,false,false,false,false,false
9355,161,1,42,42,76,1208,228,980,0.18874172185430463,29,132,false,false,false,false,false
9356,161,1,42,42,67,1184,201,983,0.16976351351351351,25,136,false,false,false,false,false
9357,161,1,42,42,74,1182,222,960,0.18781725888324874,32,129,false,false,false,false,false
9358,161,1,42,42,71,1196,213,983,0.17809364548494983,26,135,false,false,false,false,false
9359,161,1,42,42,60,1161,180,981,0.15503875968992248,30,131,false,false,false,false,false
9360,161,1,42,42,71,1189,213,976,0.1791421362489487,28,133,false,false,false,false,false
9361,161,1,42,42,75,1246,225,1021,0.18057784911717495,26,135,false,false,false,false,false
9362,161,1,42,42,69,1176,207,969,0.1760204081632653,20,141,false,false,false,false,false
9363,161,1,42,42,70,1183,210,973,0.17751479289940827,24,137,false,false,false,false,false
9364,161,1,42,42,83,1215,249,966,0.20493827160493827,25,136,false,false,false,false,false
9365,161,1,42,42,75,1220,225,995,0.18442622950819673,35,126,false,false,false,false,false
9366,161,1,42,42,81,1227,243,984,0.1980440097799511,28,133,false,false,false,false,false
9367,161,1,42,42,96,1286,288,998,0.223950233281493,22,139,false,false,false,false,false
9368,161,1,42,42,77,1219,231,988,0.18949958982772763,31,130,false,false,false,false,false
9369,161,1,42,42,83,1244,249,995,0.20016077170418006,31,130,false,false,false,false,false
9370,161,1,42,42,71,1174,213,961,0.18143100511073254,22,139,false,false,false,false,false
9371,161,1,42,42,79,1240,237,1003,0.19112903225806452,35,126,false,false,false,false,false
9372,161,1,42,42,70,1197,210,987,0.17543859649122806,31,130,false,false,false,false,false
9373,161,1,42,42,84,1249,252,997,0.20176140912730184,24,137,false,false,false,false,false
9374,161,1,42,42,85,1244,255,989,0.204983922829582,32,129,false,false,false,false,false
9375,161,1,42,42,90,1236,270,966,0.21844660194174756,25,136,false,false,false,false,false
9376,161,1,42,42,72,1214,216,998,0.17792421746293247,28,133,false,false,false,false,false
9377,161,1,42,42,81,1232,243,989,0.19724025974025974,25,136,false,false,false,false,false
9378,161,1,42,42,63,1179,189,990,0.16030534351145037,35,126,false,false,false,false,false
9379,161,1,42,42,72,1186,216,970,0.1821247892074199,36,125,false,false,false,false,false
9380,161,1,42,42,72,1170,216,954,0.18461538461538463,24,137,false,false,false,false,false
9381,161,1,42,42,78,1202,234,968,0.194675540765391,34,127,false,false,false,false,false
9382,161,1,42,42,80,1225,240,985,0.19591836734693877,29,132,false,false,false,false,false
9383,161,1,42,42,62,1162,186,976,0.16006884681583478,25,136,false,false,false,false,false
9384,161,1,42,42,67,1214,201,1013,0.1655683690280066,31,130,false,false,false,false,false
9385,161,1,42,42,69,1185,207,978,0.17468354430379746,29,132,false,false,false,false,false
9386,161,1,42,42,67,1177,201,976,0.1707731520815633,34,127,false,false,false,false,false
9387,161,1,42,42,79,1184,237,947,0.20016891891891891,36,125,false,false,false,false,false
9388,161,1,42,42,80,1187,240,947,0.2021903959561921,29,132,false,false,false,false,false
9389,161,1,42,42,73,1202,219,983,0.1821963394342762,30,131,false,false,false,false,false
9390,161,1,42,42,74,1150,222,928,0.19304347826086957,25,136,false,false,false,false,false
9391,161,1,42,42,73,1190,219,971,0.18403361344537816,36,125,false,false,false,false,false
9392,161,1,42,42,78,1219,234,985,0.19196062346185397,27,134,false,false,false,false,false
9393,161,1,42,42,68,1219,204,1015,0.16735028712059064,37,124,false,false,false,false,false
9394,161,1,42,42,88,1231,264,967,0.21445978878960195,39,122,false,false,false,false,false
9395,161,1,42,42,78,1203,234,969,0.19451371571072318,27,134,false,false,false,false,false
9396,161,1,42,42,70,1185,210,975,0.17721518987341772,32,129,false,false,false,false,false
9397,161,1,42,42,86,1213,258,955,0.21269579554822754,30,131,false,false,false,false,false
9398,161,1,42,42,70,1171,210,961,0.17933390264731,27,134,false,false,false,false,false
9399,161,1,42,42,88,1201,264,937,0.21981681931723562,26,135,false,false,false,false,false
9400,161,1,42,42,91,1222,273,949,0.22340425531914893,33,128,false,false,false,false,false
9401,161,1,42,42,78,1169,234,935,0.20017108639863132,34,127,false,false,false,false,false
9402,161,1,42,42,75,1207,225,982,0.1864125932062966,24,137,false,false,false,false,false
9403,161,1,42,42,75,1180,225,955,0.1906779661016949,24,137,false,false,false,false,false
9404,161,1,42,42,78,1169,234,935,0.20017108639863132,22,139,false,false,false,false,false
9405,161,1,42,42,76,1194,228,966,0.19095477386934673,33,128,false,false,false,false,false
9406,161,1,42,42,84,1204,252,952,0.20930232558139536,30,131,false,false,false,false,false
9407,161,1,42,42,84,1203,252,951,0.20947630922693267,29,132,false,false,false,false,false
9408,161,1,42,42,80,1214,240,974,0.19769357495881384,36,125,false,false,false,false,false
9409,161,1,42,42,63,1183,189,994,0.15976331360946747,28,133,false,false,false,false,false
9410,161,1,42,42,78,1147,234,913,0.2040104620749782,31,130,false,false,false,false,false
9411,161,1,42,42,68,1151,204,947,0.17723718505647262,30,131,false,false,false,false,false
9412,161,1,42,42,70,1228,210,1018,0.17100977198697068,28,133,false,false,false,false,false
9413,161,1,42,42,86,1254,258,996,0.20574162679425836,29,132,false,false,false,false,false
9414,161,1,42,42,62,1161,186,975,0.16020671834625322,22,139,false,false,false,false,false
9415,161,1,42,42,69,1224,207,1017,0.16911764705882354,31,130,false,false,false,false,false
9416,161,1,42,42,69,1187,207,980,0.17438921651221567,32,129,false,false,false,false,false
9417,161,1,42,42,64,1168,192,976,0.1643835616438356,26,135,false,false,false,false,false
9418,161,1,42,42,89,1208,267,941,0.22102649006622516,29,132,false,false,false,false,false
9419,161,1,42,42,79,1215,237,978,0.19506172839506172,26,135,false,false,false,false,false
9420,161,1,42,42,76,1248,228,1020,0.18269230769230768,23,138,false,false,false,false,false
9421,161,1,42,42,72,1223,216,1007,0.17661488143908421,33,128,false,false,false,false,false
9422,161,1,42,42,78,1209,234,975,0.1935483870967742,27,134,false,false,false,false,false
9423,161,1,42,42,94,1287,282,1005,0.2191142191142191,30,131,false,false,false,false,false
9424,161,1,42,42,80,1229,240,989,0.19528071602929212,35,126,false,false,false,false,false
9425,161,1,42,42,78,1211,234,977,0.19322873658133774,32,129,false,false,false,false,false
9426,161,1,42,42,81,1218,243,975,0.19950738916256158,32,129,false,false,false,false,false
9427,161,1,42,42,73,1196,219,977,0.18311036789297658,34,127,false,false,false,false,false
9428,161,1,42,42,73,1233,219,1014,0.17761557177615572,31,130,false,false,false,false,false
9429,161,1,42,42,67,1159,201,958,0.1734253666954271,26,135,false,false,false,false,false
9430,161,1,42,42,76,1218,228,990,0.18719211822660098,35,126,false,false,false,false,false
9431,161,1,42,42,75,1193,225,968,0.18860016764459347,24,137,false,false,false,false,false
9432,161,1,42,42,81,1195,243,952,0.20334728033472804,27,134,false,false,false,false,false
9433,161,1,42,42,76,1215,228,987,0.18765432098765433,20,141,false,false,false,false,false
9434,161,1,42,42,81,1218,243,975,0.19950738916256158,31,130,false,false,false,false,false
9435,161,1,42,42,79,1219,237,982,0.1944216570959803,29,132,false,false,false,false,false
9436,161,1,42,42,66,1169,198,971,0.16937553464499572,26,135,false,false,false,false,false
9437,161,1,42,42,73,1228,219,1009,0.1783387622149837,26,135,false,false,false,false,false
9438,161,1,42,42,69,1173,207,966,0.17647058823529413,29,132,false,false,false,false,false
9439,161,1,42,42,69,1171,207,964,0.17677198975234842,28,133,false,false,false,false,false
9440,161,1,42,42,84,1223,252,971,0.20605069501226492,27,134,false,false,false,false,false
9441,161,1,42,42,84,1239,252,987,0.2033898305084746,28,133,false,false,false,false,false
9442,161,1,42,42,78,1225,234,991,0.1910204081632653,33,128,false,false,false,false,false
9443,161,1,42,42,61,1206,183,1023,0.1517412935323383,26,135,false,false,false,false,false
9444,161,1,42,42,78,1190,234,956,0.19663865546218487,26,135,false,false,false,false,false
9445,161,1,42,42,69,1194,207,987,0.17336683417085427,23,138,false,false,false,false,false
9446,161,1,42,42,71,1165,213,952,0.18283261802575107,37,124,false,false,false,false,false
9447,161,1,42,42,76,1214,228,986,0.18780889621087316,37,124,false,false,false,false,false
9448,161,1,42,42,59,1174,177,997,0.15076660988074958,33,128,false,false,false,false,false
9449,161,1,42,42,72,1190,216,974,0.1815126050420168,32,129,false,false,false,false,false
9450,161,1,42,42,94,1252,282,970,0.22523961661341854,18,143,false,false,false,false,false
9451,161,1,42,42,75,1200,225,975,0.1875,35,126,false,false,false,false,false
9452,161,1,42,42,89,1282,267,1015,0.20826833073322934,29,132,false,false,false,false,false
9453,161,1,42,42,80,1225,240,985,0.19591836734693877,39,122,false,false,false,false,false
9454,161,1,42,42,66,1179,198,981,0.16793893129770993,29,132,false,false,false,false,false
9455,161,1,42,42,63,1145,189,956,0.16506550218340613,25,136,false,false,false,false,false
9456,161,1,42,42,71,1239,213,1026,0.17191283292978207,35,126,false,false,false,false,false
9457,161,1,42,42,73,1180,219,961,0.18559322033898304,25,136,false,false,false,false,false
9458,161,1,42,42,70,1174,210,964,0.1788756388415673,28,133,false,false,false,false,false
9459,161,1,42,42,73,1190,219,971,0.18403361344537816,33,128,false,false,false,false,false
9460,161,1,42,42,68,1193,204,989,0.17099748533109807,25,136,false,false,false,false,false
9461,161,1,42,42,70,1188,210,978,0.17676767676767677,28,133,false,false,false,false,false
9462,161,1,42,42,67,1198,201,997,0.167779632721202,35,126,false,false,false,false,false
9463,161,1,42,42,78,1181,234,947,0.19813717188823032,35,126,false,false,false,false,false
9464,161,1,42,42,76,1256,228,1028,0.18152866242038215,25,136,false,false,false,false,false
9465,161,1,42,42,97,1293,291,1002,0.22505800464037123,35,126,false,false,false,false,false
9466,161,1,42,42,72,1127,216,911,0.19165927240461403,34,127,false,false,false,false,false
9467,161,1,42,42,57,1153,171,982,0.14830875975715524,26,135,false,false,false,false,false
9468,161,1,42,42,81,1183,243,940,0.20540997464074387,32,129,false,false,false,false,false
9469,161,1,42,42,75,1186,225,961,0.1897133220910624,31,130,false,false,false,false,false
9470,161,1,42,42,66,1181,198,983,0.1676545300592718,27,134,false,false,false,false,false
9471,161,1,42,42,62,1179,186,993,0.15776081424936386,22,139,false,false,false,false,false
