trial_id,edge_count,component_count,component_sizes_sorted_desc,largest_component_size,triangle_count,connected_triple_count,closed_triple_count,open_wedge_count,global_closure_ratio,semantic_within_block_edge_count,semantic_cross_block_edge_count,all_edges_within_semantic_blocks,all_components_are_cliques,component_sizes_match_observed_pattern,complete_disjoint_clique_blocks_confirmed,matches_exact_semantic_block_edge_set,accepted_swaps
1502,161,1,42,42,94,1260,282,978,0.22380952380952382,40,121,false,false,false,false,false,2811
1503,161,1,42,42,78,1260,234,1026,0.18571428571428572,47,114,false,false,false,false,false,2837
1504,161,1,42,42,79,1260,237,1023,0.1880952380952381,47,114,false,false,false,false,false,2857
1505,161,1,42,42,85,1260,255,1005,0.20238095238095238,50,111,false,false,false,false,false,2855
1506,161,1,42,42,79,1260,237,1023,0.1880952380952381,45,116,false,false,false,false,false,2866
1507,161,1,42,42,77,1260,231,1029,0.18333333333333332,38,123,false,false,false,false,false,2828
1508,161,1,42,42,79,1260,237,1023,0.1880952380952381,49,112,false,false,false,false,false,2828
1509,161,1,42,42,81,1260,243,1017,0.19285714285714287,40,121,false,false,false,false,false,2854
1510,161,1,42,42,94,1260,282,978,0.22380952380952382,49,112,false,false,false,false,false,2883
1511,161,1,42,42,95,1260,285,975,0.2261904761904762,40,121,false,false,false,false,false,2835
1512,161,1,42,42,83,1260,249,1011,0.1976190476190476,48,113,false,false,false,false,false,2856
1513,161,1,42,42,81,1260,243,1017,0.19285714285714287,31,130,false,false,false,false,false,2841
1514,161,1,42,42,84,1260,252,1008,0.2,48,113,false,false,false,false,false,2887
1515,161,1,42,42,83,1260,249,1011,0.1976190476190476,42,119,false,false,false,false,false,2860
1516,161,1,42,42,86,1260,258,1002,0.20476190476190476,47,114,false,false,false,false,false,2803
1517,161,1,42,42,96,1260,288,972,0.22857142857142856,35,126,false,false,false,false,false,2818
1518,161,1,42,42,89,1260,267,993,0.2119047619047619,39,122,false,false,false,false,false,2821
1519,161,1,42,42,89,1260,267,993,0.2119047619047619,42,119,false,false,false,false,false,2920
1520,161,1,42,42,77,1260,231,1029,0.18333333333333332,40,121,false,false,false,false,false,2817
1521,161,1,42,42,87,1260,261,999,0.20714285714285716,42,119,false,false,false,false,false,2832
1522,161,1,42,42,82,1260,246,1014,0.19523809523809524,42,119,false,false,false,false,false,2865
1523,161,1,42,42,83,1260,249,1011,0.1976190476190476,45,116,false,false,false,false,false,2828
1524,161,1,42,42,78,1260,234,1026,0.18571428571428572,52,109,false,false,false,false,false,2876
1525,161,1,42,42,86,1260,258,1002,0.20476190476190476,46,115,false,false,false,false,false,2913
1526,161,1,42,42,93,1260,279,981,0.22142857142857142,40,121,false,false,false,false,false,2825
1527,161,1,42,42,88,1260,264,996,0.20952380952380953,41,120,false,false,false,false,false,2861
1528,161,1,42,42,74,1260,222,1038,0.1761904761904762,43,118,false,false,false,false,false,2887
1529,161,1,42,42,74,1260,222,1038,0.1761904761904762,39,122,false,false,false,false,false,2869
1530,161,1,42,42,82,1260,246,1014,0.19523809523809524,41,120,false,false,false,false,false,2893
1531,161,1,42,42,79,1260,237,1023,0.1880952380952381,39,122,false,false,false,false,false,2870
1532,161,1,42,42,85,1260,255,1005,0.20238095238095238,47,114,false,false,false,false,false,2892
1533,161,1,42,42,83,1260,249,1011,0.1976190476190476,49,112,false,false,false,false,false,2820
1534,161,1,42,42,78,1260,234,1026,0.18571428571428572,40,121,false,false,false,false,false,2820
1535,161,1,42,42,89,1260,267,993,0.2119047619047619,45,116,false,false,false,false,false,2892
1536,161,1,42,42,87,1260,261,999,0.20714285714285716,38,123,false,false,false,false,false,2883
1537,161,1,42,42,93,1260,279,981,0.22142857142857142,42,119,false,false,false,false,false,2886
1538,161,1,42,42,83,1260,249,1011,0.1976190476190476,42,119,false,false,false,false,false,2807
1539,161,1,42,42,93,1260,279,981,0.22142857142857142,44,117,false,false,false,false,false,2864
1540,161,1,42,42,85,1260,255,1005,0.20238095238095238,44,117,false,false,false,false,false,2793
1541,161,1,42,42,83,1260,249,1011,0.1976190476190476,35,126,false,false,false,false,false,2823
1542,161,1,42,42,76,1260,228,1032,0.18095238095238095,37,124,false,false,false,false,false,2856
1543,161,1,42,42,97,1260,291,969,0.23095238095238096,40,121,false,false,false,false,false,2835
1544,161,1,42,42,87,1260,261,999,0.20714285714285716,48,113,false,false,false,false,false,2827
1545,161,1,42,42,81,1260,243,1017,0.19285714285714287,45,116,false,false,false,false,false,2856
1546,161,1,42,42,94,1260,282,978,0.22380952380952382,43,118,false,false,false,false,false,2887
1547,161,1,42,42,89,1260,267,993,0.2119047619047619,45,116,false,false,false,false,false,2867
1548,161,1,42,42,72,1260,216,1044,0.17142857142857143,39,122,false,false,false,false,false,2816
1549,161,1,42,42,93,1260,279,981,0.22142857142857142,42,119,false,false,false,false,false,2837
1550,161,1,42,42,93,1260,279,981,0.22142857142857142,42,119,false,false,false,false,false,2899
1551,161,1,42,42,91,1260,273,987,0.21666666666666667,46,115,false,false,false,false,false,2858
1552,161,1,42,42,87,1260,261,999,0.20714285714285716,34,127,false,false,false,false,false,2832
1553,161,1,42,42,88,1260,264,996,0.20952380952380953,39,122,false,false,false,false,false,2793
1554,161,1,42,42,89,1260,267,993,0.2119047619047619,46,115,false,false,false,false,false,2859
1555,161,1,42,42,76,1260,228,1032,0.18095238095238095,43,118,false,false,false,false,false,2861
1556,161,1,42,42,86,1260,258,1002,0.20476190476190476,37,124,false,false,false,false,false,2836
1557,161,1,42,42,88,1260,264,996,0.20952380952380953,40,121,false,false,false,false,false,2853
1558,161,1,42,42,81,1260,243,1017,0.19285714285714287,42,119,false,false,false,false,false,2856
1559,161,1,42,42,80,1260,240,1020,0.19047619047619047,37,124,false,false,false,false,false,2869
1560,161,1,42,42,102,1260,306,954,0.24285714285714285,47,114,false,false,false,false,false,2903
1561,161,1,42,42,95,1260,285,975,0.2261904761904762,43,118,false,false,false,false,false,2814
1562,161,1,42,42,90,1260,270,990,0.21428571428571427,51,110,false,false,false,false,false,2841
1563,161,1,42,42,72,1260,216,1044,0.17142857142857143,40,121,false,false,false,false,false,2834
1564,161,1,42,42,83,1260,249,1011,0.1976190476190476,47,114,false,false,false,false,false,2831
1565,161,1,42,42,86,1260,258,1002,0.20476190476190476,38,123,false,false,false,false,false,2799
1566,161,1,42,42,94,1260,282,978,0.22380952380952382,38,123,false,false,false,false,false,2820
1567,161,1,42,42,87,1260,261,999,0.20714285714285716,32,129,false,false,false,false,false,2828
1568,161,1,42,42,95,1260,285,975,0.2261904761904762,48,113,false,false,false,false,false,2871
1569,161,1,42,42,90,1260,270,990,0.21428571428571427,40,121,false,false,false,false,false,2810
1570,161,1,42,42,77,1260,231,1029,0.18333333333333332,38,123,false,false,false,false,false,2762
1571,161,1,42,42,87,1260,261,999,0.20714285714285716,43,118,false,false,false,false,false,2881
1572,161,1,42,42,86,1260,258,1002,0.20476190476190476,42,119,false,false,false,false,false,2871
1573,161,1,42,42,89,1260,267,993,0.2119047619047619,46,115,false,false,false,false,false,2912
1574,161,1,42,42,89,1260,267,993,0.2119047619047619,44,117,false,false,false,false,false,2929
1575,161,1,42,42,83,1260,249,1011,0.1976190476190476,45,116,false,false,false,false,false,2911
1576,161,1,42,42,98,1260,294,966,0.23333333333333334,39,122,false,false,false,false,false,2872
1577,161,1,42,42,85,1260,255,1005,0.20238095238095238,46,115,false,false,false,false,false,2784
1578,161,1,42,42,82,1260,246,1014,0.19523809523809524,41,120,false,false,false,false,false,2830
1579,161,1,42,42,83,1260,249,1011,0.1976190476190476,39,122,false,false,false,false,false,2866
1580,161,1,42,42,86,1260,258,1002,0.20476190476190476,33,128,false,false,false,false,false,2816
1581,161,1,42,42,80,1260,240,1020,0.19047619047619047,42,119,false,false,false,false,false,2819
1582,161,1,42,42,76,1260,228,1032,0.18095238095238095,42,119,false,false,false,false,false,2759
1583,161,1,42,42,78,1260,234,1026,0.18571428571428572,40,121,false,false,false,false,false,2821
1584,161,1,42,42,87,1260,261,999,0.20714285714285716,40,121,false,false,false,false,false,2809
1585,161,1,42,42,75,1260,225,1035,0.17857142857142858,41,120,false,false,false,false,false,2858
1586,161,1,42,42,96,1260,288,972,0.22857142857142856,40,121,false,false,false,false,false,2852
1587,161,1,42,42,85,1260,255,1005,0.20238095238095238,50,111,false,false,false,false,false,2937
1588,161,1,42,42,85,1260,255,1005,0.20238095238095238,42,119,false,false,false,false,false,2813
1589,161,1,42,42,86,1260,258,1002,0.20476190476190476,33,128,false,false,false,false,false,2837
1590,161,1,42,42,83,1260,249,1011,0.1976190476190476,47,114,false,false,false,false,false,2855
1591,161,1,42,42,87,1260,261,999,0.20714285714285716,42,119,false,false,false,false,false,2832
1592,161,1,42,42,80,1260,240,1020,0.19047619047619047,42,119,false,false,false,false,false,2802
1593,161,1,42,42,78,1260,234,1026,0.18571428571428572,35,126,false,false,false,false,false,2875
1594,161,1,42,42,90,1260,270,990,0.21428571428571427,40,121,false,false,false,false,false,2820
1595,161,1,42,42,82,1260,246,1014,0.19523809523809524,42,119,false,false,false,false,false,2892
1596,161,1,42,42,88,1260,264,996,0.20952380952380953,41,120,false,false,false,false,false,2826
1597,161,1,42,42,95,1260,285,975,0.2261904761904762,46,115,false,false,false,false,false,2796
1598,161,1,42,42,87,1260,261,999,0.20714285714285716,43,118,false,false,false,false,false,2847
1599,161,1,42,42,90,1260,270,990,0.21428571428571427,41,120,false,false,false,false,false,2861
1600,161,1,42,42,87,1260,261,999,0.20714285714285716,42,119,false,false,false,false,false,2790
1601,161,1,42,42,81,1260,243,1017,0.19285714285714287,45,116,false,false,false,false,false,2780
1602,161,1,42,42,88,1260,264,996,0.20952380952380953,41,120,false,false,false,false,false,2836
1603,161,1,42,42,95,1260,285,975,0.2261904761904762,40,121,false,false,false,false,false,2823
1604,161,1,42,42,85,1260,255,1005,0.20238095238095238,43,118,false,false,false,false,false,2859
1605,161,1,42,42,81,1260,243,1017,0.19285714285714287,34,127,false,false,false,false,false,2846
1606,161,1,42,42,88,1260,264,996,0.20952380952380953,46,115,false,false,false,false,false,2885
1607,161,1,42,42,86,1260,258,1002,0.20476190476190476,42,119,false,false,false,false,false,2898
1608,161,1,42,42,88,1260,264,996,0.20952380952380953,36,125,false,false,false,false,false,2887
1609,161,1,42,42,90,1260,270,990,0.21428571428571427,46,115,false,false,false,false,false,2801
1610,161,1,42,42,89,1260,267,993,0.2119047619047619,43,118,false,false,false,false,false,2846
1611,161,1,42,42,101,1260,303,957,0.24047619047619048,46,115,false,false,false,false,false,2758
1612,161,1,42,42,88,1260,264,996,0.20952380952380953,42,119,false,false,false,false,false,2865
1613,161,1,42,42,90,1260,270,990,0.21428571428571427,38,123,false,false,false,false,false,2810
1614,161,1,42,42,91,1260,273,987,0.21666666666666667,44,117,false,false,false,false,false,2830
1615,161,1,42,42,80,1260,240,1020,0.19047619047619047,38,123,false,false,false,false,false,2872
1616,161,1,42,42,90,1260,270,990,0.21428571428571427,44,117,false,false,false,false,false,2879
1617,161,1,42,42,99,1260,297,963,0.2357142857142857,41,120,false,false,false,false,false,2857
1618,161,1,42,42,90,1260,270,990,0.21428571428571427,36,125,false,false,false,false,false,2836
1619,161,1,42,42,77,1260,231,1029,0.18333333333333332,43,118,false,false,false,false,false,2919
1620,161,1,42,42,96,1260,288,972,0.22857142857142856,48,113,false,false,false,false,false,2850
1621,161,1,42,42,80,1260,240,1020,0.19047619047619047,49,112,false,false,false,false,false,2876
1622,161,1,42,42,73,1260,219,1041,0.1738095238095238,33,128,false,false,false,false,false,2878
1623,161,1,42,42,92,1260,276,984,0.21904761904761905,36,125,false,false,false,false,false,2796
1624,161,1,42,42,89,1260,267,993,0.2119047619047619,42,119,false,false,false,false,false,2835
1625,161,1,42,42,84,1260,252,1008,0.2,40,121,false,false,false,false,false,2815
1626,161,1,42,42,70,1260,210,1050,0.16666666666666666,34,127,false,false,false,false,false,2857
1627,161,1,42,42,77,1260,231,1029,0.18333333333333332,41,120,false,false,false,false,false,2815
1628,161,1,42,42,94,1260,282,978,0.22380952380952382,42,119,false,false,false,false,false,2897
1629,161,1,42,42,90,1260,270,990,0.21428571428571427,43,118,false,false,false,false,false,2864
1630,161,1,42,42,85,1260,255,1005,0.20238095238095238,44,117,false,false,false,false,false,2817
1631,161,1,42,42,81,1260,243,1017,0.19285714285714287,44,117,false,false,false,false,false,2848
1632,161,1,42,42,84,1260,252,1008,0.2,41,120,false,false,false,false,false,2793
1633,161,1,42,42,97,1260,291,969,0.23095238095238096,45,116,false,false,false,false,false,2844
1634,161,1,42,42,78,1260,234,1026,0.18571428571428572,45,116,false,false,false,false,false,2825
1635,161,1,42,42,89,1260,267,993,0.2119047619047619,49,112,false,false,false,false,false,2893
1636,161,1,42,42,97,1260,291,969,0.23095238095238096,42,119,false,false,false,false,false,2843
1637,161,1,42,42,89,1260,267,993,0.2119047619047619,44,117,false,false,false,false,false,2880
1638,161,1,42,42,83,1260,249,1011,0.1976190476190476,41,120,false,false,false,false,false,2872
1639,161,1,42,42,87,1260,261,999,0.20714285714285716,47,114,false,false,false,false,false,2867
1640,161,1,42,42,87,1260,261,999,0.20714285714285716,41,120,false,false,false,false,false,2848
1641,161,1,42,42,85,1260,255,1005,0.20238095238095238,44,117,false,false,false,false,false,2804
1642,161,1,42,42,95,1260,285,975,0.2261904761904762,46,115,false,false,false,false,false,2814
1643,161,1,42,42,106,1260,318,942,0.2523809523809524,40,121,false,false,false,false,false,2855
1644,161,1,42,42,84,1260,252,1008,0.2,47,114,false,false,false,false,false,2863
1645,161,1,42,42,86,1260,258,1002,0.20476190476190476,50,111,false,false,false,false,false,2839
1646,161,1,42,42,100,1260,300,960,0.23809523809523808,51,110,false,false,false,false,false,2887
1647,161,1,42,42,86,1260,258,1002,0.20476190476190476,43,118,false,false,false,false,false,2844
1648,161,1,42,42,90,1260,270,990,0.21428571428571427,40,121,false,false,false,false,false,2842
1649,161,1,42,42,96,1260,288,972,0.22857142857142856,52,109,false,false,false,false,false,2877
1650,161,1,42,42,87,1260,261,999,0.20714285714285716,50,111,false,false,false,false,false,2845
1651,161,1,42,42,86,1260,258,1002,0.20476190476190476,43,118,false,false,false,false,false,2819
1652,161,1,42,42,84,1260,252,1008,0.2,36,125,false,false,false,false,false,2840
1653,161,1,42,42,85,1260,255,1005,0.20238095238095238,43,118,false,false,false,false,false,2820
1654,161,1,42,42,91,1260,273,987,0.21666666666666667,40,121,false,false,false,false,false,2752
1655,161,1,42,42,94,1260,282,978,0.22380952380952382,35,126,false,false,false,false,false,2883
1656,161,1,42,42,92,1260,276,984,0.21904761904761905,37,124,false,false,false,false,false,2814
1657,161,1,42,42,85,1260,255,1005,0.20238095238095238,45,116,false,false,false,false,false,2884
1658,161,1,42,42,95,1260,285,975,0.2261904761904762,51,110,false,false,false,false,false,2823
1659,161,1,42,42,78,1260,234,1026,0.18571428571428572,42,119,false,false,false,false,false,2839
1660,161,1,42,42,86,1260,258,1002,0.20476190476190476,47,114,false,false,false,false,false,2849
1661,161,1,42,42,81,1260,243,1017,0.19285714285714287,39,122,false,false,false,false,false,2879
1662,161,1,42,42,85,1260,255,1005,0.20238095238095238,31,130,false,false,false,false,false,2844
1663,161,1,42,42,77,1260,231,1029,0.18333333333333332,41,120,false,false,false,false,false,2897
1664,161,1,42,42,89,1260,267,993,0.2119047619047619,36,125,false,false,false,false,false,2865
1665,161,1,42,42,92,1260,276,984,0.21904761904761905,44,117,false,false,false,false,false,2858
1666,161,1,42,42,97,1260,291,969,0.23095238095238096,38,123,false,false,false,false,false,2827
1667,161,1,42,42,75,1260,225,1035,0.17857142857142858,44,117,false,false,false,false,false,2846
1668,161,1,42,42,82,1260,246,1014,0.19523809523809524,40,121,false,false,false,false,false,2805
1669,161,1,42,42,96,1260,288,972,0.22857142857142856,45,116,false,false,false,false,false,2890
1670,161,1,42,42,87,1260,261,999,0.20714285714285716,37,124,false,false,false,false,false,2836
1671,161,1,42,42,88,1260,264,996,0.20952380952380953,43,118,false,false,false,false,false,2846
1672,161,1,42,42,96,1260,288,972,0.22857142857142856,45,116,false,false,false,false,false,2870
1673,161,1,42,42,91,1260,273,987,0.21666666666666667,40,121,false,false,false,false,false,2823
1674,161,1,42,42,85,1260,255,1005,0.20238095238095238,43,118,false,false,false,false,false,2835
1675,161,1,42,42,86,1260,258,1002,0.20476190476190476,42,119,false,false,false,false,false,2858
1676,161,1,42,42,95,1260,285,975,0.2261904761904762,54,107,false,false,false,false,false,2820
1677,161,1,42,42,104,1260,312,948,0.24761904761904763,45,116,false,false,false,false,false,2885
1678,161,1,42,42,94,1260,282,978,0.22380952380952382,48,113,false,false,false,false,false,2812
1679,161,1,42,42,93,1260,279,981,0.22142857142857142,41,120,false,false,false,false,false,2902
1680,161,1,42,42,86,1260,258,1002,0.20476190476190476,42,119,false,false,false,false,false,2892
1681,161,1,42,42,91,1260,273,987,0.21666666666666667,39,122,false,false,false,false,false,2917
1682,161,1,42,42,80,1260,240,1020,0.19047619047619047,41,120,false,false,false,false,false,2871
1683,161,1,42,42,86,1260,258,1002,0.20476190476190476,42,119,false,false,false,false,false,2856
1684,161,1,42,42,76,1260,228,1032,0.18095238095238095,42,119,false,false,false,false,false,2864
1685,161,1,42,42,80,1260,240,1020,0.19047619047619047,42,119,false,false,false,false,false,2843
1686,161,1,42,42,78,1260,234,1026,0.18571428571428572,49,112,false,false,false,false,false,2882
1687,161,1,42,42,82,1260,246,1014,0.19523809523809524,43,118,false,false,false,false,false,2884
1688,161,1,42,42,78,1260,234,1026,0.18571428571428572,32,129,false,false,false,false,false,2830
1689,161,1,42,42,80,1260,240,1020,0.19047619047619047,34,127,false,false,false,false,false,2805
1690,161,1,42,42,90,1260,270,990,0.21428571428571427,45,116,false,false,false,false,false,2842
1691,161,1,42,42,77,1260,231,1029,0.18333333333333332,45,116,false,false,false,false,false,2900
1692,161,1,42,42,92,1260,276,984,0.21904761904761905,44,117,false,false,false,false,false,2805
1693,161,1,42,42,77,1260,231,1029,0.18333333333333332,37,124,false,false,false,false,false,2888
1694,161,1,42,42,96,1260,288,972,0.22857142857142856,46,115,false,false,false,false,false,2848
1695,161,1,42,42,81,1260,243,1017,0.19285714285714287,35,126,false,false,false,false,false,2826
1696,161,1,42,42,87,1260,261,999,0.20714285714285716,48,113,false,false,false,false,false,2870
1697,161,1,42,42,88,1260,264,996,0.20952380952380953,43,118,false,false,false,false,false,2841
1698,161,1,42,42,87,1260,261,999,0.20714285714285716,45,116,false,false,false,false,false,2844
1699,161,1,42,42,93,1260,279,981,0.22142857142857142,44,117,false,false,false,false,false,2836
1700,161,1,42,42,87,1260,261,999,0.20714285714285716,41,120,false,false,false,false,false,2917
1701,161,1,42,42,86,1260,258,1002,0.20476190476190476,47,114,false,false,false,false,false,2845
1702,161,1,42,42,81,1260,243,1017,0.19285714285714287,45,116,false,false,false,false,false,2777
1703,161,1,42,42,88,1260,264,996,0.20952380952380953,33,128,false,false,false,false,false,2822
1704,161,1,42,42,84,1260,252,1008,0.2,46,115,false,false,false,false,false,2802
1705,161,1,42,42,85,1260,255,1005,0.20238095238095238,36,125,false,false,false,false,false,2867
1706,161,1,42,42,92,1260,276,984,0.21904761904761905,46,115,false,false,false,false,false,2839
1707,161,1,42,42,91,1260,273,987,0.21666666666666667,40,121,false,false,false,false,false,2873
1708,161,1,42,42,74,1260,222,1038,0.1761904761904762,44,117,false,false,false,false,false,2876
1709,161,1,42,42,88,1260,264,996,0.20952380952380953,46,115,false,false,false,false,false,2841
1710,161,1,42,42,88,1260,264,996,0.20952380952380953,44,117,false,false,false,false,false,2872
1711,161,1,42,42,87,1260,261,999,0.20714285714285716,47,114,false,false,false,false,false,2848
1712,161,1,42,42,96,1260,288,972,0.22857142857142856,40,121,false,false,false,false,false,2814
1713,161,1,42,42,99,1260,297,963,0.2357142857142857,45,116,false,false,false,false,false,2823
1714,161,1,42,42,92,1260,276,984,0.21904761904761905,49,112,false,false,false,false,false,2766
1715,161,1,42,42,79,1260,237,1023,0.1880952380952381,38,123,false,false,false,false,false,2823
1716,161,1,42,42,92,1260,276,984,0.21904761904761905,35,126,false,false,false,false,false,2932
1717,161,1,42,42,82,1260,246,1014,0.19523809523809524,47,114,false,false,false,false,false,2904
1718,161,1,42,42,85,1260,255,1005,0.20238095238095238,43,118,false,false,false,false,false,2829
1719,161,1,42,42,91,1260,273,987,0.21666666666666667,35,126,false,false,false,false,false,2838
1720,161,1,42,42,78,1260,234,1026,0.18571428571428572,38,123,false,false,false,false,false,2871
1721,161,1,42,42,94,1260,282,978,0.22380952380952382,43,118,false,false,false,false,false,2832
1722,161,1,42,42,90,1260,270,990,0.21428571428571427,44,117,false,false,false,false,false,2875
1723,161,1,42,42,102,1260,306,954,0.24285714285714285,45,116,false,false,false,false,false,2870
1724,161,1,42,42,92,1260,276,984,0.21904761904761905,44,117,false,false,false,false,false,2860
1725,161,1,42,42,89,1260,267,993,0.2119047619047619,54,107,false,false,false,false,false,2836
1726,161,1,42,42,96,1260,288,972,0.22857142857142856,39,122,false,false,false,false,false,2855
1727,161,1,42,42,81,1260,243,1017,0.19285714285714287,39,122,false,false,false,false,false,2871
1728,161,1,42,42,85,1260,255,1005,0.20238095238095238,48,113,false,false,false,false,false,2833
1729,161,1,42,42,89,1260,267,993,0.2119047619047619,40,121,false,false,false,false,false,2816
1730,161,1,42,42,76,1260,228,1032,0.18095238095238095,32,129,false,false,false,false,false,2870
1731,161,1,42,42,88,1260,264,996,0.20952380952380953,43,118,false,false,false,false,false,2868
1732,161,1,42,42,92,1260,276,984,0.21904761904761905,43,118,false,false,false,false,false,2872
1733,161,1,42,42,92,1260,276,984,0.21904761904761905,44,117,false,false,false,false,false,2873
1734,161,1,42,42,84,1260,252,1008,0.2,41,120,false,false,false,false,false,2826
1735,161,1,42,42,75,1260,225,1035,0.17857142857142858,48,113,false,false,false,false,false,2835
1736,161,1,42,42,87,1260,261,999,0.20714285714285716,44,117,false,false,false,false,false,2853
1737,161,1,42,42,84,1260,252,1008,0.2,39,122,false,false,false,false,false,2897
1738,161,1,42,42,91,1260,273,987,0.21666666666666667,45,116,false,false,false,false,false,2847
1739,161,1,42,42,94,1260,282,978,0.22380952380952382,47,114,false,false,false,false,false,2858
1740,161,1,42,42,84,1260,252,1008,0.2,36,125,false,false,false,false,false,2836
1741,161,1,42,42,87,1260,261,999,0.20714285714285716,50,111,false,false,false,false,false,2860
1742,161,1,42,42,90,1260,270,990,0.21428571428571427,47,114,false,false,false,false,false,2797
1743,161,1,42,42,80,1260,240,1020,0.19047619047619047,46,115,false,false,false,false,false,2821
1744,161,1,42,42,86,1260,258,1002,0.20476190476190476,50,111,false,false,false,false,false,2897
1745,161,1,42,42,97,1260,291,969,0.23095238095238096,37,124,false,false,false,false,false,2873
1746,161,1,42,42,79,1260,237,1023,0.1880952380952381,39,122,false,false,false,false,false,2787
1747,161,1,42,42,89,1260,267,993,0.2119047619047619,41,120,false,false,false,false,false,2861
1748,161,1,42,42,88,1260,264,996,0.20952380952380953,42,119,false,false,false,false,false,2842
1749,161,1,42,42,81,1260,243,1017,0.19285714285714287,43,118,false,false,false,false,false,2821
1750,161,1,42,42,91,1260,273,987,0.21666666666666667,45,116,false,false,false,false,false,2859
1751,161,1,42,42,80,1260,240,1020,0.19047619047619047,42,119,false,false,false,false,false,2892
1752,161,1,42,42,87,1260,261,999,0.20714285714285716,38,123,false,false,false,false,false,2848
1753,161,1,42,42,85,1260,255,1005,0.20238095238095238,48,113,false,false,false,false,false,2892
1754,161,1,42,42,92,1260,276,984,0.21904761904761905,40,121,false,false,false,false,false,2856
1755,161,1,42,42,91,1260,273,987,0.21666666666666667,40,121,false,false,false,false,false,2865
1756,161,1,42,42,83,1260,249,1011,0.1976190476190476,47,114,false,false,false,false,false,2920
1757,161,1,42,42,84,1260,252,1008,0.2,48,113,false,false,false,false,false,2840
1758,161,1,42,42,87,1260,261,999,0.20714285714285716,39,122,false,false,false,false,false,2875
1759,161,1,42,42,92,1260,276,984,0.21904761904761905,47,114,false,false,false,false,false,2838
1760,161,1,42,42,92,1260,276,984,0.21904761904761905,43,118,false,false,false,false,false,2785
1761,161,1,42,42,89,1260,267,993,0.2119047619047619,44,117,false,false,false,false,false,2884
1762,161,1,42,42,72,1260,216,1044,0.17142857142857143,42,119,false,false,false,false,false,2863
1763,161,1,42,42,81,1260,243,1017,0.19285714285714287,37,124,false,false,false,false,false,2876
1764,161,1,42,42,77,1260,231,1029,0.18333333333333332,39,122,false,false,false,false,false,2822
1765,161,1,42,42,92,1260,276,984,0.21904761904761905,40,121,false,false,false,false,false,2848
1766,161,1,42,42,90,1260,270,990,0.21428571428571427,42,119,false,false,false,false,false,2832
1767,161,1,42,42,90,1260,270,990,0.21428571428571427,58,103,false,false,false,false,false,2742
1768,161,1,42,42,80,1260,240,1020,0.19047619047619047,54,107,false,false,false,false,false,2872
1769,161,1,42,42,86,1260,258,1002,0.20476190476190476,42,119,false,false,false,false,false,2847
1770,161,1,42,42,81,1260,243,1017,0.19285714285714287,50,111,false,false,false,false,false,2872
1771,161,1,42,42,89,1260,267,993,0.2119047619047619,46,115,false,false,false,false,false,2825
1772,161,1,42,42,88,1260,264,996,0.20952380952380953,38,123,false,false,false,false,false,2860
1773,161,1,42,42,89,1260,267,993,0.2119047619047619,49,112,false,false,false,false,false,2878
1774,161,1,42,42,87,1260,261,999,0.20714285714285716,41,120,false,false,false,false,false,2842
1775,161,1,42,42,89,1260,267,993,0.2119047619047619,44,117,false,false,false,false,false,2884
1776,161,1,42,42,82,1260,246,1014,0.19523809523809524,48,113,false,false,false,false,false,2879
1777,161,1,42,42,96,1260,288,972,0.22857142857142856,49,112,false,false,false,false,false,2866
1778,161,1,42,42,83,1260,249,1011,0.1976190476190476,39,122,false,false,false,false,false,2816
1779,161,1,42,42,90,1260,270,990,0.21428571428571427,36,125,false,false,false,false,false,2888
1780,161,1,42,42,87,1260,261,999,0.20714285714285716,39,122,false,false,false,false,false,2856
1781,161,1,42,42,75,1260,225,1035,0.17857142857142858,40,121,false,false,false,false,false,2887
1782,161,1,42,42,89,1260,267,993,0.2119047619047619,49,112,false,false,false,false,false,2849
1783,161,1,42,42,83,1260,249,1011,0.1976190476190476,39,122,false,false,false,false,false,2866
1784,161,1,42,42,87,1260,261,999,0.20714285714285716,39,122,false,false,false,false,false,2839
1785,161,1,42,42,88,1260,264,996,0.20952380952380953,44,117,false,false,false,false,false,2835
1786,161,1,42,42,85,1260,255,1005,0.20238095238095238,42,119,false,false,false,false,false,2916
1787,161,1,42,42,86,1260,258,1002,0.20476190476190476,39,122,false,false,false,false,false,2812
1788,161,1,42,42,87,1260,261,999,0.20714285714285716,46,115,false,false,false,false,false,2862
1789,161,1,42,42,84,1260,252,1008,0.2,36,125,false,false,false,false,false,2813
1790,161,1,42,42,77,1260,231,1029,0.18333333333333332,45,116,false,false,false,false,false,2848
1791,161,1,42,42,84,1260,252,1008,0.2,35,126,false,false,false,false,false,2853
1792,161,1,42,42,79,1260,237,1023,0.1880952380952381,41,120,false,false,false,false,false,2879
1793,161,1,42,42,79,1260,237,1023,0.1880952380952381,42,119,false,false,false,false,false,2862
1794,161,1,42,42,88,1260,264,996,0.20952380952380953,36,125,false,false,false,false,false,2877
1795,161,1,42,42,78,1260,234,1026,0.18571428571428572,35,126,false,false,false,false,false,2849
1796,161,1,42,42,100,1260,300,960,0.23809523809523808,45,116,false,false,false,false,false,2884
1797,161,1,42,42,83,1260,249,1011,0.1976190476190476,35,126,false,false,false,false,false,2841
1798,161,1,42,42,87,1260,261,999,0.20714285714285716,43,118,false,false,false,false,false,2830
1799,161,1,42,42,83,1260,249,1011,0.1976190476190476,37,124,false,false,false,false,false,2907
