section,field_1,field_2,field_3,field_4,notes
sparc_rar_artifact_samples,unknown,other,.yaml,numerics/debroglie-phase-bridge/typ_b_analysis/configs/h3/h3_package_hierarchy_check_01.yaml,domain_guess=unknown; artifact_kind=other; suffix=.yaml; relative_path=numerics/debroglie-phase-bridge/typ_b_analysis/configs/h3/h3_package_hierarchy_check_01.yaml
causality_artifact_samples,causality,other,.yaml,data/bmc12c_backbone_aware_configs/matched_drop_feature_shape_factor.yaml,domain_guess=causality; artifact_kind=other; suffix=.yaml; relative_path=data/bmc12c_backbone_aware_configs/matched_drop_feature_shape_factor.yaml
causality_artifact_samples,causality,other,.yaml,data/bmc12c_backbone_aware_configs/matched_drop_feature_spectral_index.yaml,domain_guess=causality; artifact_kind=other; suffix=.yaml; relative_path=data/bmc12c_backbone_aware_configs/matched_drop_feature_spectral_index.yaml
causality_artifact_samples,causality,table_csv,.csv,data/bmc12c_backbone_aware_inputs/baseline_all_features_fixed_tau/baseline_relational_table_real.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc12c_backbone_aware_inputs/baseline_all_features_fixed_tau/baseline_relational_table_real.csv
causality_artifact_samples,causality,table_csv,.csv,data/bmc12c_backbone_aware_inputs/baseline_all_features_fixed_tau/node_metadata_real.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc12c_backbone_aware_inputs/baseline_all_features_fixed_tau/node_metadata_real.csv
causality_artifact_samples,causality,table_csv,.csv,data/bmc12c_backbone_aware_inputs/matched_drop_feature_length_scale/baseline_relational_table_real.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc12c_backbone_aware_inputs/matched_drop_feature_length_scale/baseline_relational_table_real.csv
causality_artifact_samples,causality,table_csv,.csv,data/bmc12c_backbone_aware_inputs/matched_drop_feature_length_scale/node_metadata_real.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc12c_backbone_aware_inputs/matched_drop_feature_length_scale/node_metadata_real.csv
causality_artifact_samples,causality,table_csv,.csv,data/bmc12c_backbone_aware_inputs/matched_drop_feature_mode_frequency/baseline_relational_table_real.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc12c_backbone_aware_inputs/matched_drop_feature_mode_frequency/baseline_relational_table_real.csv
causality_artifact_samples,causality,table_csv,.csv,data/bmc12c_backbone_aware_inputs/matched_drop_feature_mode_frequency/node_metadata_real.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc12c_backbone_aware_inputs/matched_drop_feature_mode_frequency/node_metadata_real.csv
causality_artifact_samples,causality,table_csv,.csv,data/bmc12c_backbone_aware_inputs/matched_drop_feature_shape_factor/baseline_relational_table_real.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc12c_backbone_aware_inputs/matched_drop_feature_shape_factor/baseline_relational_table_real.csv
causality_artifact_samples,causality,table_csv,.csv,data/bmc12c_backbone_aware_inputs/matched_drop_feature_shape_factor/node_metadata_real.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc12c_backbone_aware_inputs/matched_drop_feature_shape_factor/node_metadata_real.csv
causality_artifact_samples,causality,table_csv,.csv,data/bmc12c_backbone_aware_inputs/matched_drop_feature_spectral_index/baseline_relational_table_real.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc12c_backbone_aware_inputs/matched_drop_feature_spectral_index/baseline_relational_table_real.csv
causality_artifact_samples,causality,table_csv,.csv,data/bmc12c_backbone_aware_inputs/matched_drop_feature_spectral_index/node_metadata_real.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc12c_backbone_aware_inputs/matched_drop_feature_spectral_index/node_metadata_real.csv
causality_artifact_samples,causality,other,.yaml,data/bmc12c_backbone_aware_matched_loo_config.yaml,domain_guess=causality; artifact_kind=other; suffix=.yaml; relative_path=data/bmc12c_backbone_aware_matched_loo_config.yaml
causality_artifact_samples,causality,other,.yaml,data/bmc12e_edgecount_neighborhood_sweep_config.yaml,domain_guess=causality; artifact_kind=other; suffix=.yaml; relative_path=data/bmc12e_edgecount_neighborhood_sweep_config.yaml
causality_artifact_samples,causality,other,.yaml,data/bmc12e_edgecount_sweep_configs/N_70/baseline_all_features.yaml,domain_guess=causality; artifact_kind=other; suffix=.yaml; relative_path=data/bmc12e_edgecount_sweep_configs/N_70/baseline_all_features.yaml
causality_artifact_samples,causality,other,.yaml,data/bmc12e_edgecount_sweep_configs/N_70/drop_feature_length_scale.yaml,domain_guess=causality; artifact_kind=other; suffix=.yaml; relative_path=data/bmc12e_edgecount_sweep_configs/N_70/drop_feature_length_scale.yaml
causality_artifact_samples,causality,other,.yaml,data/bmc12e_edgecount_sweep_configs/N_70/drop_feature_mode_frequency.yaml,domain_guess=causality; artifact_kind=other; suffix=.yaml; relative_path=data/bmc12e_edgecount_sweep_configs/N_70/drop_feature_mode_frequency.yaml
causality_artifact_samples,causality,other,.yaml,data/bmc12e_edgecount_sweep_configs/N_70/drop_feature_shape_factor.yaml,domain_guess=causality; artifact_kind=other; suffix=.yaml; relative_path=data/bmc12e_edgecount_sweep_configs/N_70/drop_feature_shape_factor.yaml
causality_artifact_samples,causality,other,.yaml,data/bmc12e_edgecount_sweep_configs/N_70/drop_feature_spectral_index.yaml,domain_guess=causality; artifact_kind=other; suffix=.yaml; relative_path=data/bmc12e_edgecount_sweep_configs/N_70/drop_feature_spectral_index.yaml
causality_artifact_samples,causality,other,.yaml,data/bmc12e_edgecount_sweep_configs/N_75/baseline_all_features.yaml,domain_guess=causality; artifact_kind=other; suffix=.yaml; relative_path=data/bmc12e_edgecount_sweep_configs/N_75/baseline_all_features.yaml
causality_artifact_samples,causality,other,.yaml,data/bmc12e_edgecount_sweep_configs/N_75/drop_feature_length_scale.yaml,domain_guess=causality; artifact_kind=other; suffix=.yaml; relative_path=data/bmc12e_edgecount_sweep_configs/N_75/drop_feature_length_scale.yaml
causality_artifact_samples,causality,other,.yaml,data/bmc12e_edgecount_sweep_configs/N_75/drop_feature_mode_frequency.yaml,domain_guess=causality; artifact_kind=other; suffix=.yaml; relative_path=data/bmc12e_edgecount_sweep_configs/N_75/drop_feature_mode_frequency.yaml
causality_artifact_samples,causality,other,.yaml,data/bmc12e_edgecount_sweep_configs/N_75/drop_feature_shape_factor.yaml,domain_guess=causality; artifact_kind=other; suffix=.yaml; relative_path=data/bmc12e_edgecount_sweep_configs/N_75/drop_feature_shape_factor.yaml
causality_artifact_samples,causality,other,.yaml,data/bmc12e_edgecount_sweep_configs/N_75/drop_feature_spectral_index.yaml,domain_guess=causality; artifact_kind=other; suffix=.yaml; relative_path=data/bmc12e_edgecount_sweep_configs/N_75/drop_feature_spectral_index.yaml
causality_artifact_samples,causality,other,.yaml,data/bmc12e_edgecount_sweep_configs/N_81/baseline_all_features.yaml,domain_guess=causality; artifact_kind=other; suffix=.yaml; relative_path=data/bmc12e_edgecount_sweep_configs/N_81/baseline_all_features.yaml
causality_artifact_samples,causality,other,.yaml,data/bmc12e_edgecount_sweep_configs/N_81/drop_feature_length_scale.yaml,domain_guess=causality; artifact_kind=other; suffix=.yaml; relative_path=data/bmc12e_edgecount_sweep_configs/N_81/drop_feature_length_scale.yaml
causality_artifact_samples,causality,other,.yaml,data/bmc12e_edgecount_sweep_configs/N_81/drop_feature_mode_frequency.yaml,domain_guess=causality; artifact_kind=other; suffix=.yaml; relative_path=data/bmc12e_edgecount_sweep_configs/N_81/drop_feature_mode_frequency.yaml
causality_artifact_samples,causality,other,.yaml,data/bmc12e_edgecount_sweep_configs/N_81/drop_feature_shape_factor.yaml,domain_guess=causality; artifact_kind=other; suffix=.yaml; relative_path=data/bmc12e_edgecount_sweep_configs/N_81/drop_feature_shape_factor.yaml
causality_artifact_samples,causality,other,.yaml,data/bmc12e_edgecount_sweep_configs/N_81/drop_feature_spectral_index.yaml,domain_guess=causality; artifact_kind=other; suffix=.yaml; relative_path=data/bmc12e_edgecount_sweep_configs/N_81/drop_feature_spectral_index.yaml
causality_artifact_samples,causality,other,.yaml,data/bmc12e_edgecount_sweep_configs/N_87/baseline_all_features.yaml,domain_guess=causality; artifact_kind=other; suffix=.yaml; relative_path=data/bmc12e_edgecount_sweep_configs/N_87/baseline_all_features.yaml
causality_artifact_samples,causality,other,.yaml,data/bmc12e_edgecount_sweep_configs/N_87/drop_feature_length_scale.yaml,domain_guess=causality; artifact_kind=other; suffix=.yaml; relative_path=data/bmc12e_edgecount_sweep_configs/N_87/drop_feature_length_scale.yaml
causality_artifact_samples,causality,other,.yaml,data/bmc12e_edgecount_sweep_configs/N_87/drop_feature_mode_frequency.yaml,domain_guess=causality; artifact_kind=other; suffix=.yaml; relative_path=data/bmc12e_edgecount_sweep_configs/N_87/drop_feature_mode_frequency.yaml
causality_artifact_samples,causality,other,.yaml,data/bmc12e_edgecount_sweep_configs/N_87/drop_feature_shape_factor.yaml,domain_guess=causality; artifact_kind=other; suffix=.yaml; relative_path=data/bmc12e_edgecount_sweep_configs/N_87/drop_feature_shape_factor.yaml
causality_artifact_samples,causality,other,.yaml,data/bmc12e_edgecount_sweep_configs/N_87/drop_feature_spectral_index.yaml,domain_guess=causality; artifact_kind=other; suffix=.yaml; relative_path=data/bmc12e_edgecount_sweep_configs/N_87/drop_feature_spectral_index.yaml
causality_artifact_samples,causality,other,.yaml,data/bmc12e_edgecount_sweep_configs/N_92/baseline_all_features.yaml,domain_guess=causality; artifact_kind=other; suffix=.yaml; relative_path=data/bmc12e_edgecount_sweep_configs/N_92/baseline_all_features.yaml
causality_artifact_samples,causality,other,.yaml,data/bmc12e_edgecount_sweep_configs/N_92/drop_feature_length_scale.yaml,domain_guess=causality; artifact_kind=other; suffix=.yaml; relative_path=data/bmc12e_edgecount_sweep_configs/N_92/drop_feature_length_scale.yaml
causality_artifact_samples,causality,other,.yaml,data/bmc12e_edgecount_sweep_configs/N_92/drop_feature_mode_frequency.yaml,domain_guess=causality; artifact_kind=other; suffix=.yaml; relative_path=data/bmc12e_edgecount_sweep_configs/N_92/drop_feature_mode_frequency.yaml
causality_artifact_samples,causality,other,.yaml,data/bmc12e_edgecount_sweep_configs/N_92/drop_feature_shape_factor.yaml,domain_guess=causality; artifact_kind=other; suffix=.yaml; relative_path=data/bmc12e_edgecount_sweep_configs/N_92/drop_feature_shape_factor.yaml
causality_artifact_samples,causality,other,.yaml,data/bmc12e_edgecount_sweep_configs/N_92/drop_feature_spectral_index.yaml,domain_guess=causality; artifact_kind=other; suffix=.yaml; relative_path=data/bmc12e_edgecount_sweep_configs/N_92/drop_feature_spectral_index.yaml
causality_artifact_samples,causality,table_csv,.csv,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/backbone_variant_summary.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/backbone_variant_summary.csv
causality_artifact_samples,causality,markdown_note,.md,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/readout.md,domain_guess=causality; artifact_kind=markdown_note; suffix=.md; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/readout.md
causality_artifact_samples,causality,table_csv,.csv,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/repeat_metrics.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/repeat_metrics.csv
causality_artifact_samples,causality,json_document,.json,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/run_metadata.json,domain_guess=causality; artifact_kind=json_document; suffix=.json; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/run_metadata.json
causality_artifact_samples,causality,table_csv,.csv,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/strength_topalpha_025/arm_metrics.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/strength_topalpha_025/arm_metrics.csv
causality_artifact_samples,causality,summary_json,.json,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/strength_topalpha_025/summary.json,domain_guess=causality; artifact_kind=summary_json; suffix=.json; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/strength_topalpha_025/summary.json
causality_artifact_samples,causality,table_csv,.csv,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/strength_topalpha_050/arm_metrics.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/strength_topalpha_050/arm_metrics.csv
causality_artifact_samples,causality,summary_json,.json,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/strength_topalpha_050/summary.json,domain_guess=causality; artifact_kind=summary_json; suffix=.json; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/strength_topalpha_050/summary.json
causality_artifact_samples,causality,table_csv,.csv,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/strength_topk_6/arm_metrics.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/strength_topk_6/arm_metrics.csv
causality_artifact_samples,causality,summary_json,.json,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/strength_topk_6/summary.json,domain_guess=causality; artifact_kind=summary_json; suffix=.json; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/strength_topk_6/summary.json
causality_artifact_samples,causality,summary_json,.json,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/summary.json,domain_guess=causality; artifact_kind=summary_json; suffix=.json; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/summary.json
causality_artifact_samples,causality,json_document,.json,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/validation.json,domain_guess=causality; artifact_kind=json_document; suffix=.json; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/baseline_all_features/validation.json
causality_artifact_samples,causality,table_csv,.csv,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/backbone_variant_summary.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/backbone_variant_summary.csv
causality_artifact_samples,causality,markdown_note,.md,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/readout.md,domain_guess=causality; artifact_kind=markdown_note; suffix=.md; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/readout.md
causality_artifact_samples,causality,table_csv,.csv,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/repeat_metrics.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/repeat_metrics.csv
causality_artifact_samples,causality,json_document,.json,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/run_metadata.json,domain_guess=causality; artifact_kind=json_document; suffix=.json; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/run_metadata.json
causality_artifact_samples,causality,table_csv,.csv,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/strength_topalpha_025/arm_metrics.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/strength_topalpha_025/arm_metrics.csv
causality_artifact_samples,causality,summary_json,.json,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/strength_topalpha_025/summary.json,domain_guess=causality; artifact_kind=summary_json; suffix=.json; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/strength_topalpha_025/summary.json
causality_artifact_samples,causality,table_csv,.csv,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/strength_topalpha_050/arm_metrics.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/strength_topalpha_050/arm_metrics.csv
causality_artifact_samples,causality,summary_json,.json,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/strength_topalpha_050/summary.json,domain_guess=causality; artifact_kind=summary_json; suffix=.json; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/strength_topalpha_050/summary.json
causality_artifact_samples,causality,table_csv,.csv,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/strength_topk_6/arm_metrics.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/strength_topk_6/arm_metrics.csv
causality_artifact_samples,causality,summary_json,.json,data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/strength_topk_6/summary.json,domain_guess=causality; artifact_kind=summary_json; suffix=.json; relative_path=data/bmc12e_edgecount_sweep_configs/runs/BMC-12e/edgecount_neighborhood_sweep_open/runner_outputs/N_70/drop_feature_length_scale/strength_topk_6/summary.json
metadata_artifact_samples,causality,table_csv,.csv,data/bmc09a_knn_inputs/k_2/node_metadata_real.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc09a_knn_inputs/k_2/node_metadata_real.csv
metadata_artifact_samples,causality,table_csv,.csv,data/bmc09a_knn_inputs/k_3/node_metadata_real.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc09a_knn_inputs/k_3/node_metadata_real.csv
metadata_artifact_samples,causality,table_csv,.csv,data/bmc09a_knn_inputs/k_4/node_metadata_real.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc09a_knn_inputs/k_4/node_metadata_real.csv
metadata_artifact_samples,causality,table_csv,.csv,data/bmc09c_mutual_knn_inputs/k_2/node_metadata_real.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc09c_mutual_knn_inputs/k_2/node_metadata_real.csv
metadata_artifact_samples,causality,table_csv,.csv,data/bmc09c_mutual_knn_inputs/k_3/node_metadata_real.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc09c_mutual_knn_inputs/k_3/node_metadata_real.csv
metadata_artifact_samples,causality,table_csv,.csv,data/bmc09c_mutual_knn_inputs/k_4/node_metadata_real.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc09c_mutual_knn_inputs/k_4/node_metadata_real.csv
metadata_artifact_samples,causality,table_csv,.csv,data/bmc09d_threshold_hybrid_inputs/hybrid_k3_tau_025/node_metadata_real.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc09d_threshold_hybrid_inputs/hybrid_k3_tau_025/node_metadata_real.csv
metadata_artifact_samples,causality,table_csv,.csv,data/bmc09d_threshold_hybrid_inputs/hybrid_k3_tau_03/node_metadata_real.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc09d_threshold_hybrid_inputs/hybrid_k3_tau_03/node_metadata_real.csv
metadata_artifact_samples,causality,table_csv,.csv,data/bmc09d_threshold_hybrid_inputs/threshold_tau_025/node_metadata_real.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc09d_threshold_hybrid_inputs/threshold_tau_025/node_metadata_real.csv
metadata_artifact_samples,causality,table_csv,.csv,data/bmc09d_threshold_hybrid_inputs/threshold_tau_035/node_metadata_real.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc09d_threshold_hybrid_inputs/threshold_tau_035/node_metadata_real.csv
metadata_artifact_samples,causality,table_csv,.csv,data/bmc09d_threshold_hybrid_inputs/threshold_tau_03/node_metadata_real.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc09d_threshold_hybrid_inputs/threshold_tau_03/node_metadata_real.csv
metadata_artifact_samples,causality,table_csv,.csv,data/bmc10_nullmodel_inputs/seed_101/threshold_tau_028/node_metadata_real.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc10_nullmodel_inputs/seed_101/threshold_tau_028/node_metadata_real.csv
metadata_artifact_samples,causality,table_csv,.csv,data/bmc10_nullmodel_inputs/seed_101/threshold_tau_032/node_metadata_real.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc10_nullmodel_inputs/seed_101/threshold_tau_032/node_metadata_real.csv
metadata_artifact_samples,causality,table_csv,.csv,data/bmc10_nullmodel_inputs/seed_101/threshold_tau_03/node_metadata_real.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc10_nullmodel_inputs/seed_101/threshold_tau_03/node_metadata_real.csv
metadata_artifact_samples,causality,table_csv,.csv,data/bmc10_nullmodel_inputs/seed_202/threshold_tau_028/node_metadata_real.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc10_nullmodel_inputs/seed_202/threshold_tau_028/node_metadata_real.csv
metadata_artifact_samples,causality,table_csv,.csv,data/bmc10_nullmodel_inputs/seed_202/threshold_tau_032/node_metadata_real.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc10_nullmodel_inputs/seed_202/threshold_tau_032/node_metadata_real.csv
metadata_artifact_samples,causality,table_csv,.csv,data/bmc10_nullmodel_inputs/seed_202/threshold_tau_03/node_metadata_real.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc10_nullmodel_inputs/seed_202/threshold_tau_03/node_metadata_real.csv
metadata_artifact_samples,causality,table_csv,.csv,data/bmc10_nullmodel_inputs/seed_303/threshold_tau_028/node_metadata_real.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc10_nullmodel_inputs/seed_303/threshold_tau_028/node_metadata_real.csv
metadata_artifact_samples,causality,table_csv,.csv,data/bmc10_nullmodel_inputs/seed_303/threshold_tau_032/node_metadata_real.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc10_nullmodel_inputs/seed_303/threshold_tau_032/node_metadata_real.csv
metadata_artifact_samples,causality,table_csv,.csv,data/bmc10_nullmodel_inputs/seed_303/threshold_tau_03/node_metadata_real.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc10_nullmodel_inputs/seed_303/threshold_tau_03/node_metadata_real.csv
metadata_artifact_samples,causality,table_csv,.csv,data/bmc11_node_metadata_seed_101.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc11_node_metadata_seed_101.csv
metadata_artifact_samples,causality,table_csv,.csv,data/bmc11_node_metadata_seed_202.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc11_node_metadata_seed_202.csv
metadata_artifact_samples,causality,table_csv,.csv,data/bmc11_node_metadata_seed_303.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc11_node_metadata_seed_303.csv
metadata_artifact_samples,causality,table_csv,.csv,data/bmc12c_backbone_aware_inputs/baseline_all_features_fixed_tau/node_metadata_real.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc12c_backbone_aware_inputs/baseline_all_features_fixed_tau/node_metadata_real.csv
metadata_artifact_samples,causality,table_csv,.csv,data/bmc12c_backbone_aware_inputs/matched_drop_feature_length_scale/node_metadata_real.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc12c_backbone_aware_inputs/matched_drop_feature_length_scale/node_metadata_real.csv
metadata_artifact_samples,causality,table_csv,.csv,data/bmc12c_backbone_aware_inputs/matched_drop_feature_mode_frequency/node_metadata_real.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc12c_backbone_aware_inputs/matched_drop_feature_mode_frequency/node_metadata_real.csv
metadata_artifact_samples,causality,table_csv,.csv,data/bmc12c_backbone_aware_inputs/matched_drop_feature_shape_factor/node_metadata_real.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc12c_backbone_aware_inputs/matched_drop_feature_shape_factor/node_metadata_real.csv
metadata_artifact_samples,causality,table_csv,.csv,data/bmc12c_backbone_aware_inputs/matched_drop_feature_spectral_index/node_metadata_real.csv,domain_guess=causality; artifact_kind=table_csv; suffix=.csv; relative_path=data/bmc12c_backbone_aware_inputs/matched_drop_feature_spectral_index/node_metadata_real.csv
